0 0 0.5
0.0526316 0 0.5
0.105263 0 0.5
0.157895 0 0.5
0.210526 0 0.5
0.263158 0 0.5
0.315789 0 0.5
0.368421 0 0.5
0.421053 0 0.5
0.473684 0 0.5
0.526316 0 0.5
0.578947 0 0.5
0.631579 0 0.5
0.684211 0 0.5
0.736842 0 0.5
0.789474 0 0.5
0.842105 0 0.5
0.894737 0 0.5
0.947368 0 0.5
1 0 0.5
0 0.000334448 0.5
0.0526316 0.000334448 0.5
0.105263 0.000334448 0.5
0.157895 0.000334448 0.5
0.210526 0.000334448 0.5
0.263158 0.000334448 0.5
0.315789 0.000334448 0.5
0.368421 0.000334448 0.5
0.421053 0.000334448 0.5
0.473684 0.000334448 0.5
0.526316 0.000334448 0.5
0.578947 0.000334448 0.5
0.631579 0.000334448 0.5
0.684211 0.000334448 0.5
0.736842 0.000334448 0.5
0.789474 0.000334448 0.5
0.842105 0.000334448 0.5
0.894737 0.000334448 0.5
0.947368 0.000334448 0.5
1 0.000334448 0.669454
0 0.000668896 0.5
0.0526316 0.000668896 0.5
0.105263 0.000668896 0.5
0.157895 0.000668896 0.5
0.210526 0.000668896 0.5
0.263158 0.000668896 0.5
0.315789 0.000668896 0.5
0.368421 0.000668896 0.5
0.421053 0.000668896 0.5
0.473684 0.000668896 0.5
0.526316 0.000668896 0.5
0.578947 0.000668896 0.5
0.631579 0.000668896 0.5
0.684211 0.000668896 0.5
0.736842 0.000668896 0.5
0.789474 0.000668896 0.5
0.842105 0.000668896 0.5
0.894737 0.000668896 0.5
0.947368 0.000668896 0.540918
1 0.000668896 0.757071
0 0.00100334 0.5
0.0526316 0.00100334 0.5
0.105263 0.00100334 0.5
0.157895 0.00100334 0.5
0.210526 0.00100334 0.5
0.263158 0.00100334 0.5
0.315789 0.00100334 0.5
0.368421 0.00100334 0.5
0.421053 0.00100334 0.5
0.473684 0.00100334 0.5
0.526316 0.00100334 0.5
0.578947 0.00100334 0.5
0.631579 0.00100334 0.5
0.684211 0.00100334 0.5
0.736842 0.00100334 0.5
0.789474 0.00100334 0.5
0.842105 0.00100334 0.5
0.894737 0.00100334 0.509881
0.947368 0.00100334 0.583232
1 0.00100334 0.822135
0 0.00133779 0.5
0.0526316 0.00133779 0.5
0.105263 0.00133779 0.5
0.157895 0.00133779 0.5
0.210526 0.00133779 0.5
0.263158 0.00133779 0.5
0.315789 0.00133779 0.5
0.368421 0.00133779 0.5
0.421053 0.00133779 0.5
0.473684 0.00133779 0.5
0.526316 0.00133779 0.5
0.578947 0.00133779 0.5
0.631579 0.00133779 0.5
0.684211 0.00133779 0.5
0.736842 0.00133779 0.5
0.789474 0.00133779 0.5
0.842105 0.00133779 0.502386
0.894737 0.00133779 0.525207
0.947368 0.00133779 0.623208
1 0.00133779 0.876212
0 0.00167224 0.5
0.0526316 0.00167224 0.5
0.105263 0.00167224 0.5
0.157895 0.00167224 0.5
0.210526 0.00167224 0.5
0.263158 0.00167224 0.5
0.315789 0.00167224 0.5
0.368421 0.00167224 0.5
0.421053 0.00167224 0.5
0.473684 0.00167224 0.5
0.526316 0.00167224 0.5
0.578947 0.00167224 0.5
0.631579 0.00167224 0.5
0.684211 0.00167224 0.5
0.736842 0.00167224 0.5
0.789474 0.00167224 0.500576
0.842105 0.00167224 0.50732
0.894737 0.00167224 0.543361
0.947368 0.00167224 0.660637
1 0.00167224 0.92348
0 0.00200669 0.5
0.0526316 0.00200669 0.5
0.105263 0.00200669 0.5
0.157895 0.00200669 0.5
0.210526 0.00200669 0.5
0.263158 0.00200669 0.5
0.315789 0.00200669 0.5
0.368421 0.00200669 0.5
0.421053 0.00200669 0.5
0.473684 0.00200669 0.5
0.526316 0.00200669 0.5
0.578947 0.00200669 0.5
0.631579 0.00200669 0.5
0.684211 0.00200669 0.5
0.736842 0.00200669 0.500139
0.789474 0.00200669 0.502066
0.842105 0.00200669 0.514395
0.894737 0.00200669 0.562977
0.947368 0.00200669 0.695787
1 0.00200669 0.965995
0 0.00234114 0.5
0.0526316 0.00234114 0.5
0.105263 0.00234114 0.5
0.157895 0.00234114 0.5
0.210526 0.00234114 0.5
0.263158 0.00234114 0.5
0.315789 0.00234114 0.5
0.368421 0.00234114 0.5
0.421053 0.00234114 0.5
0.473684 0.00234114 0.5
0.526316 0.00234114 0.5
0.578947 0.00234114 0.5
0.631579 0.00234114 0.5
0.684211 0.00234114 0.500034
0.736842 0.00234114 0.500571
0.789474 0.00234114 0.504577
0.842105 0.00234114 0.523149
0.894737 0.00234114 0.583316
0.947368 0.00234114 0.728965
1 0.00234114 1.00495
0 0.00267559 0.5
0.0526316 0.00267559 0.5
0.105263 0.00267559 0.5
0.157895 0.00267559 0.5
0.210526 0.00267559 0.5
0.263158 0.00267559 0.5
0.315789 0.00267559 0.5
0.368421 0.00267559 0.5
0.421053 0.00267559 0.5
0.473684 0.00267559 0.5
0.526316 0.00267559 0.5
0.578947 0.00267559 0.5
0.631579 0.00267559 0.500008
0.684211 0.00267559 0.500155
0.736842 0.00267559 0.501409
0.789474 0.00267559 0.508094
0.842105 0.00267559 0.533193
0.894737 0.00267559 0.603957
0.947368 0.00267559 0.760438
1 0.00267559 1.04112
0 0.00301003 0.5
0.0526316 0.00301003 0.5
0.105263 0.00301003 0.5
0.157895 0.00301003 0.5
0.210526 0.00301003 0.5
0.263158 0.00301003 0.5
0.315789 0.00301003 0.5
0.368421 0.00301003 0.5
0.421053 0.00301003 0.5
0.473684 0.00301003 0.5
0.526316 0.00301003 0.5
0.578947 0.00301003 0.500002
0.631579 0.00301003 0.500042
0.684211 0.00301003 0.500422
0.736842 0.00301003 0.50272
0.789474 0.00301003 0.512541
0.842105 0.00301003 0.54422
0.894737 0.00301003 0.624655
0.947368 0.00301003 0.790429
1 0.00301003 1.07502
0 0.00334448 0.5
0.0526316 0.00334448 0.5
0.105263 0.00334448 0.5
0.157895 0.00334448 0.5
0.210526 0.00334448 0.5
0.263158 0.00334448 0.5
0.315789 0.00334448 0.5
0.368421 0.00334448 0.5
0.421053 0.00334448 0.5
0.473684 0.00334448 0.5
0.526316 0.00334448 0.5
0.578947 0.00334448 0.50001
0.631579 0.00334448 0.500125
0.684211 0.00334448 0.500885
0.736842 0.00334448 0.504537
0.789474 0.00334448 0.517819
