0 0 0.5
0.0126582 0 0.5
0.0253165 0 0.5
0.0379747 0 0.5
0.0506329 0 0.5
0.0632911 0 0.5
0.0759494 0 0.5
0.0886076 0 0.5
0.101266 0 0.5
0.113924 0 0.5
0.126582 0 0.5
0.139241 0 0.5
0.151899 0 0.5
0.164557 0 0.5
0.177215 0 0.5
0.189873 0 0.5
0.202532 0 0.5
0.21519 0 0.5
0.227848 0 0.5
0.240506 0 0.5
0.253165 0 0.5
0.265823 0 0.5
0.278481 0 0.5
0.291139 0 0.5
0.303797 0 0.5
0.316456 0 0.5
0.329114 0 0.5
0.341772 0 0.5
0.35443 0 0.5
0.367089 0 0.5
0.379747 0 0.5
0.392405 0 0.5
0.405063 0 0.5
0.417722 0 0.5
0.43038 0 0.5
0.443038 0 0.5
0.455696 0 0.5
0.468354 0 0.5
0.481013 0 0.5
0.493671 0 0.5
0.506329 0 0.5
0.518987 0 0.5
0.531646 0 0.5
0.544304 0 0.5
0.556962 0 0.5
0.56962 0 0.5
0.582278 0 0.5
0.594937 0 0.5
0.607595 0 0.5
0.620253 0 0.5
0.632911 0 0.5
0.64557 0 0.5
0.658228 0 0.5
0.670886 0 0.5
0.683544 0 0.5
0.696203 0 0.5
0.708861 0 0.5
0.721519 0 0.5
0.734177 0 0.5
0.746835 0 0.5
0.759494 0 0.5
0.772152 0 0.5
0.78481 0 0.5
0.797468 0 0.5
0.810127 0 0.5
0.822785 0 0.5
0.835443 0 0.5
0.848101 0 0.5
0.860759 0 0.5
0.873418 0 0.5
0.886076 0 0.5
0.898734 0 0.5
0.911392 0 0.5
0.924051 0 0.5
0.936709 0 0.5
0.949367 0 0.5
0.962025 0 0.5
0.974684 0 0.5
0.987342 0 0.5
1 0 0.5
0 0.001001 1.00181
0.0126582 0.001001 0.808894
0.0253165 0.001001 0.690141
0.0379747 0.001001 0.617042
0.0506329 0.001001 0.572046
0.0632911 0.001001 0.544348
0.0759494 0.001001 0.527299
0.0886076 0.001001 0.516804
0.101266 0.001001 0.510344
0.113924 0.001001 0.506367
0.126582 0.001001 0.503919
0.139241 0.001001 0.502413
0.151899 0.001001 0.501485
0.164557 0.001001 0.500914
0.177215 0.001001 0.500563
0.189873 0.001001 0.500346
0.202532 0.001001 0.500213
0.21519 0.001001 0.500131
0.227848 0.001001 0.500081
0.240506 0.001001 0.50005
0.253165 0.001001 0.500031
0.265823 0.001001 0.500019
0.278481 0.001001 0.500012
0.291139 0.001001 0.500007
0.303797 0.001001 0.500004
0.316456 0.001001 0.500003
0.329114 0.001001 0.500002
0.341772 0.001001 0.500001
0.35443 0.001001 0.500001
0.367089 0.001001 0.5
0.379747 0.001001 0.5
0.392405 0.001001 0.5
0.405063 0.001001 0.5
0.417722 0.001001 0.5
0.43038 0.001001 0.5
0.443038 0.001001 0.5
0.455696 0.001001 0.500001
0.468354 0.001001 0.500001
0.481013 0.001001 0.500001
0.493671 0.001001 0.500002
0.506329 0.001001 0.500004
0.518987 0.001001 0.500006
0.531646 0.001001 0.500008
0.544304 0.001001 0.500012
0.556962 0.001001 0.500016
0.56962 0.001001 0.500021
0.582278 0.001001 0.500028
0.594937 0.001001 0.500037
0.607595 0.001001 0.500049
0.620253 0.001001 0.500064
0.632911 0.001001 0.500084
0.64557 0.001001 0.500111
0.658228 0.001001 0.500146
0.670886 0.001001 0.500194
0.683544 0.001001 0.500257
0.696203 0.001001 0.50034
0.708861 0.001001 0.500451
0.721519 0.001001 0.500598
0.734177 0.001001 0.500792
0.746835 0.001001 0.50105
0.759494 0.001001 0.501392
0.772152 0.001001 0.501845
0.78481 0.001001 0.502447
0.797468 0.001001 0.503243
0.810127 0.001001 0.5043
0.822785 0.001001 0.505701
0.835443 0.001001 0.507558
0.848101 0.001001 0.510019
0.860759 0.001001 0.513283
0.873418 0.001001 0.51761
0.886076 0.001001 0.523346
0.898734 0.001001 0.530951
0.911392 0.001001 0.541033
0.924051 0.001001 0.554399
0.936709 0.001001 0.572119
0.949367 0.001001 0.595611
0.962025 0.001001 0.626755
0.974684 0.001001 0.668044
0.987342 0.001001 0.722782
1 0.001001 0.795351
0 0.002002 1.26693
0.0126582 0.002002 1.04559
0.0253165 0.002002 0.88109
0.0379747 0.002002 0.762433
0.0506329 0.002002 0.678687
0.0632911 0.002002 0.620545
0.0759494 0.002002 0.580698
0.0886076 0.002002 0.553673
0.101266 0.002002 0.5355
0.113924 0.002002 0.523367
0.126582 0.002002 0.515317
0.139241 0.002002 0.510002
0.151899 0.002002 0.50651
0.164557 0.002002 0.504225
0.177215 0.002002 0.502735
0.189873 0.002002 0.501766
