2 2 
2.00701 2.009 
2.01408 2.01801 
2.02121 2.02703 
2.02838 2.03605 
2.03561 2.04508 
2.04289 2.05411 
2.05022 2.06315 
2.05761 2.0722 
2.06504 2.08126 
2.07253 2.09032 
2.08007 2.09939 
2.08766 2.10846 
2.09531 2.11755 
2.10301 2.12664 
2.11077 2.13574 
2.11858 2.14485 
2.12645 2.15396 
2.13437 2.16308 
2.14234 2.17222 
2.15037 2.18136 
2.15846 2.1905 
2.1666 2.19966 
2.1748 2.20883 
2.18306 2.218 
2.19137 2.22718 
2.19975 2.23638 
2.20818 2.24558 
2.21666 2.25479 
2.22521 2.26401 
2.23382 2.27324 
2.24248 2.28248 
2.25121 2.29173 
2.25999 2.30099 
2.26883 2.31026 
2.27774 2.31954 
2.28671 2.32883 
2.29573 2.33814 
2.30482 2.34745 
2.31397 2.35677 
2.32319 2.36611 
2.33246 2.37545 
2.3418 2.38481 
2.35121 2.39418 
2.36067 2.40356 
2.3702 2.41296 
2.3798 2.42236 
2.38946 2.43178 
2.39918 2.44121 
2.40897 2.45065 
2.41883 2.4601 
2.42875 2.46957 
2.43874 2.47905 
2.4488 2.48854 
2.45892 2.49805 
2.46912 2.50757 
2.47938 2.5171 
2.4897 2.52665 
2.5001 2.53621 
2.51057 2.54579 
2.52111 2.55538 
2.53171 2.56498 
2.54239 2.5746 
2.55314 2.58423 
2.56396 2.59388 
2.57485 2.60354 
2.58582 2.61322 
2.59685 2.62292 
2.60796 2.63263 
2.61915 2.64235 
2.63041 2.65209 
2.64174 2.66185 
2.65314 2.67162 
2.66462 2.68141 
2.67618 2.69122 
2.68781 2.70104 
2.69952 2.71088 
2.71131 2.72074 
2.72317 2.73061 
2.73512 2.7405 
2.74714 2.75041 
2.75923 2.76034 
2.77141 2.77028 
2.78367 2.78025 
2.79601 2.79023 
2.80842 2.80023 
2.82092 2.81025 
2.8335 2.82028 
2.84616 2.83034 
2.85891 2.84042 
2.87174 2.85051 
2.88465 2.86063 
2.89764 2.87076 
2.91072 2.88092 
2.92388 2.89109 
2.93713 2.90129 
2.95047 2.9115 
2.96389 2.92174 
2.9774 2.93199 
2.99099 2.94227 
3.00467 2.95257 
3.01844 2.96289 
3.0323 2.97324 
3.04625 2.9836 
3.06029 2.99399 
3.07442 3.0044 
3.08864 3.01483 
3.10296 3.02528 
3.11736 3.03576 
3.13186 3.04626 
3.14645 3.05678 
3.16113 3.06733 
3.17591 3.0779 
3.19078 3.08849 
3.20575 3.09911 
3.22081 3.10975 
3.23597 3.12042 
3.25123 3.13111 
3.26659 3.14183 
3.28204 3.15257 
3.29759 3.16333 
3.31324 3.17413 
3.329 3.18494 
3.34485 3.19579 
3.3608 3.20665 
3.37686 3.21755 
3.39301 3.22847 
3.40927 3.23942 
3.42564 3.2504 
3.44211 3.2614 
3.45868 3.27243 
3.47536 3.28348 
3.49214 3.29457 
3.50904 3.30568 
3.52604 3.31682 
3.54314 3.32799 
3.56036 3.33919 
3.57768 3.35042 
3.59512 3.36167 
3.61267 3.37296 
3.63033 3.38427 
3.6481 3.39561 
3.66598 3.40699 
3.68397 3.41839 
3.70208 3.42982 
3.72031 3.44129 
3.73865 3.45278 
3.75711 3.46431 
3.77568 3.47586 
3.79437 3.48745 
3.81318 3.49907 
3.83211 3.51072 
3.85116 3.52241 
3.87033 3.53412 
3.88962 3.54587 
3.90904 3.55765 
3.92857 3.56947 
3.94823 3.58131 
3.96802 3.59319 
3.98793 3.60511 
4.00796 3.61706 
4.02813 3.62904 
4.04842 3.64105 
4.06883 3.6531 
4.08938 3.66519 
4.11006 3.67731 
4.13087 3.68946 
4.15181 3.70166 
4.17288 3.71388 
4.19408 3.72614 
4.21542 3.73844 
4.2369 3.75078 
4.25851 3.76315 
4.28026 3.77556 
4.30214 3.788 
4.32416 3.80048 
4.34632 3.813 
4.36862 3.82556 
4.39107 3.83816 
4.41365 3.85079 
4.43638 3.86347 
4.45925 3.87618 
4.48227 3.88893 
4.50543 3.90172 
4.52873 3.91455 
4.55219 3.92741 
4.57579 3.94032 
4.59954 3.95327 
4.62345 3.96626 
4.6475 3.97929 
4.67171 3.99236 
4.69607 4.00547 
4.72058 4.01863 
4.74525 4.03182 
4.77007 4.04506 
4.79505 4.05834 
4.82019 4.07166 
4.84549 4.08502 
4.87095 4.09843 
4.89657 4.11188 
