1 0.01 0.04 0.09 0.16 0.25 0.36 0.49 0.64 0.81 1 
0.0869235 0.0823665 0.103195 0.147424 0.213985 0.302323 0.412203 0.543643 0.696929 0.872729 1.07236 
0.21772 0.213822 0.233458 0.276185 0.341533 0.42915 0.53884 0.670573 0.824468 1.00077 1.19976 
0.415073 0.412161 0.432439 0.475546 0.54109 0.628767 0.738398 0.869933 1.02345 1.19911 1.39711 
0.680359 0.678769 0.701181 0.746241 0.813201 0.901658 1.01142 1.14246 1.29491 1.46913 1.66579 
0 1.01 1.04 1.09 1.16 1.25 1.36 1.49 1.64 1.81 1 
10 1
5 1
