1 0 -123.607
0.999507 0.0314108 0.618034
0.998027 0.0627905 1.23607
0.995562 0.0941083 1.7936
0.992115 0.125333 2.23607
0.987688 0.156434 2.52015
0.982287 0.187381 2.61803
0.975917 0.218143 2.52015
0.968583 0.24869 2.23607
0.960294 0.278991 1.7936
0.951057 0.309017 1.23607
0.940881 0.338738 0.618034
0.929776 0.368125 5.46064e-09
0.917755 0.397148 -0.557537
0.904827 0.425779 -1
0.891007 0.45399 -1.28408
0.876307 0.481754 -1.38197
0.860742 0.509041 -1.28408
0.844328 0.535827 -1
0.827081 0.562083 -0.557537
0.809017 0.587785 4.89938e-09
0.790155 0.612907 0.618034
0.770513 0.637424 1.23607
0.750111 0.661312 1.7936
0.728969 0.684547 2.23607
0.707107 0.707107 2.52015
0.684547 0.728969 2.61803
0.661312 0.750111 2.52015
0.637424 0.770513 2.23607
0.612907 0.790155 1.7936
0.587785 0.809017 1.23607
0.562083 0.827081 0.618034
0.535827 0.844328 5.72595e-09
0.509041 0.860742 -0.557537
0.481754 0.876307 -1
0.45399 0.891007 -1.28408
0.425779 0.904827 -1.38197
0.397148 0.917755 -1.28408
0.368125 0.929776 -1
0.338738 0.940881 -0.557537
0.309017 0.951057 4.52089e-09
0.278991 0.960294 0.618034
0.24869 0.968583 1.23607
0.218143 0.975917 1.7936
0.187381 0.982287 2.23607
0.156434 0.987688 2.52015
0.125333 0.992115 2.61803
0.0941083 0.995562 2.52015
0.0627905 0.998027 2.23607
0.0314108 0.999507 1.7936
4.48966e-11 1 1.23607
-0.0314108 0.999507 0.618034
-0.0627905 0.998027 6.04881e-09
-0.0941083 0.995562 -0.557537
-0.125333 0.992115 -1
-0.156434 0.987688 -1.28408
-0.187381 0.982287 -1.38197
-0.218143 0.975917 -1.28408
-0.24869 0.968583 -1
-0.278991 0.960294 -0.557537
-0.309017 0.951057 4.16556e-09
-0.338738 0.940881 0.618034
-0.368125 0.929776 1.23607
-0.397148 0.917755 1.7936
-0.425779 0.904827 2.23607
-0.45399 0.891007 2.52015
-0.481754 0.876307 2.61803
-0.509041 0.860742 2.52015
-0.535827 0.844328 2.23607
-0.562083 0.827081 1.7936
-0.587785 0.809017 1.23607
-0.612907 0.790155 0.618034
-0.637424 0.770513 6.38057e-09
-0.661312 0.750111 -0.557537
-0.684547 0.728969 -1
-0.707107 0.707107 -1.28408
-0.728969 0.684547 -1.38197
-0.750111 0.661312 -1.28408
-0.770513 0.637424 -1
-0.790155 0.612907 -0.557537
-0.809017 0.587785 3.81556e-09
-0.827081 0.562083 0.618034
-0.844328 0.535827 1.23607
-0.860742 0.509041 1.7936
-0.876307 0.481754 2.23607
-0.891007 0.45399 2.52015
-0.904827 0.425779 2.61803
-0.917755 0.397148 2.52015
-0.929776 0.368125 2.23607
-0.940881 0.338738 1.7936
-0.951057 0.309017 1.23607
-0.960294 0.278991 0.618034
-0.968583 0.24869 6.71499e-09
-0.975917 0.218143 -0.557537
-0.982287 0.187381 -1
-0.987688 0.156434 -1.28408
-0.992115 0.125333 -1.38197
-0.995562 0.0941083 -1.28408
-0.998027 0.0627905 -1
-0.999507 0.0314108 -0.557537
-1 8.97932e-11 3.46726e-09
-0.999507 -0.0314108 0.618034
-0.998027 -0.0627905 1.23607
-0.995562 -0.0941083 1.7936
-0.992115 -0.125333 2.23607
-0.987688 -0.156434 2.52015
-0.982287 -0.187381 2.61803
-0.975917 -0.218143 2.52015
-0.968583 -0.24869 2.23607
-0.960294 -0.278991 1.7936
-0.951057 -0.309017 1.23607
-0.940881 -0.338738 0.618034
-0.929776 -0.368125 7.05003e-09
-0.917755 -0.397148 -0.557537
-0.904827 -0.425779 -1
-0.891007 -0.45399 -1.28408
-0.876307 -0.481754 -1.38197
-0.860742 -0.509041 -1.28408
-0.844328 -0.535827 -1
-0.827081 -0.562083 -0.557537
-0.809017 -0.587785 3.11895e-09
-0.790155 -0.612907 0.618034
-0.770513 -0.637424 1.23607
-0.750111 -0.661312 1.7936
-0.728969 -0.684547 2.23607
-0.707107 -0.707107 2.52015
-0.684547 -0.728969 2.61803
-0.661312 -0.750111 2.52015
-0.637424 -0.770513 2.23607
-0.612907 -0.790155 1.7936
-0.587785 -0.809017 1.23607
-0.562083 -0.827081 0.618034
-0.535827 -0.844328 7.38425e-09
-0.509041 -0.860742 -0.557537
-0.481754 -0.876307 -1
-0.45399 -0.891007 -1.28408
-0.425779 -0.904827 -1.38197
-0.397148 -0.917755 -1.28408
-0.368125 -0.929776 -1
-0.338738 -0.940881 -0.557537
-0.309017 -0.951057 2.76916e-09
-0.278991 -0.960294 0.618034
-0.24869 -0.968583 1.23607
-0.218143 -0.975917 1.7936
-0.187381 -0.982287 2.23607
-0.156434 -0.987688 2.52015
-0.125333 -0.992115 2.61803
-0.0941083 -0.995562 2.52015
-0.0627905 -0.998027 2.23607
-0.0314108 -0.999507 1.7936
-1.3469e-10 -1 1.23607
0.0314108 -0.999507 0.618034
0.0627905 -0.998027 7.71536e-09
0.0941083 -0.995562 -0.557537
0.125333 -0.992115 -1
0.156434 -0.987688 -1.28408
0.187381 -0.982287 -1.38197
0.218143 -0.975917 -1.28408
0.24869 -0.968583 -1
0.278991 -0.960294 -0.557537
0.309017 -0.951057 2.41438e-09
0.338738 -0.940881 0.618034
0.368125 -0.929776 1.23607
0.397148 -0.917755 1.7936
0.425779 -0.904827 2.23607
0.45399 -0.891007 2.52015
0.481754 -0.876307 2.61803
