-15 -15 
-14.9612 -15.063 
-14.9217 -15.1264 
-14.8819 -15.1901 
-14.8417 -15.2541 
-14.801 -15.3185 
-14.7599 -15.3832 
-14.7185 -15.4483 
-14.6766 -15.5138 
-14.6343 -15.5796 
-14.5915 -15.6457 
-14.5483 -15.7122 
-14.5047 -15.7791 
-14.4607 -15.8464 
-14.4162 -15.914 
-14.3712 -15.982 
-14.3258 -16.0504 
-14.2799 -16.1192 
-14.2336 -16.1883 
-14.1868 -16.2579 
-14.1395 -16.3279 
-14.0918 -16.3982 
-14.0435 -16.469 
-13.9948 -16.5401 
-13.9456 -16.6117 
-13.8959 -16.6837 
-13.8457 -16.7562 
-13.795 -16.829 
-13.7437 -16.9023 
-13.692 -16.976 
-13.6397 -17.0502 
-13.5869 -17.1248 
-13.5336 -17.1999 
-13.4797 -17.2754 
-13.4253 -17.3513 
-13.3703 -17.4278 
-13.3148 -17.5047 
-13.2587 -17.5821 
-13.202 -17.6599 
-13.1448 -17.7382 
-13.087 -17.8171 
-13.0286 -17.8964 
-12.9696 -17.9762 
-12.91 -18.0565 
-12.8498 -18.1374 
-12.7889 -18.2187 
-12.7275 -18.3006 
-12.6654 -18.383 
-12.6027 -18.4659 
-12.5394 -18.5494 
-12.4754 -18.6334 
-12.4108 -18.718 
-12.3455 -18.8031 
-12.2795 -18.8888 
-12.2128 -18.9751 
-12.1455 -19.0619 
-12.0775 -19.1494 
-12.0087 -19.2374 
-11.9393 -19.326 
-11.8692 -19.4152 
-11.7983 -19.505 
-11.7267 -19.5955 
-11.6543 -19.6866 
-11.5812 -19.7783 
-11.5074 -19.8706 
-11.4328 -19.9636 
-11.3574 -20.0573 
-11.2812 -20.1516 
-11.2042 -20.2466 
-11.1264 -20.3422 
-11.0478 -20.4386 
-10.9684 -20.5356 
-10.8882 -20.6334 
-10.8071 -20.7319 
-10.7251 -20.8311 
-10.6423 -20.931 
-10.5586 -21.0316 
-10.4741 -21.1331 
-10.3886 -21.2352 
-10.3022 -21.3382 
-10.2149 -21.4419 
-10.1267 -21.5464 
-10.0376 -21.6517 
-9.94746 -21.7578 
-9.85639 -21.8648 
-9.76434 -21.9725 
-9.6713 -22.0811 
-9.57726 -22.1906 
-9.48221 -22.3009 
-9.38613 -22.4121 
-9.28901 -22.5242 
-9.19083 -22.6372 
-9.09159 -22.7511 
-8.99126 -22.8659 
-8.88984 -22.9816 
-8.78731 -23.0983 
-8.68366 -23.2159 
-8.57887 -23.3346 
-8.47292 -23.4542 
-8.36579 -23.5748 
-8.25749 -23.6964 
-8.14798 -23.8191 
-8.03725 -23.9428 
-7.92529 -24.0675 
-7.81207 -24.1933 
-7.69759 -24.3202 
-7.58182 -24.4483 
-7.46474 -24.5774 
-7.34634 -24.7077 
-7.2266 -24.8391 
-7.10549 -24.9717 
-6.98301 -25.1054 
-6.85912 -25.2404 
-6.73382 -25.3766 
-6.60708 -25.514 
-6.47887 -25.6527 
-6.34918 -25.7927 
-6.21799 -25.934 
-6.08527 -26.0765 
-5.951 -26.2205 
-5.81516 -26.3657 
-5.67773 -26.5124 
-5.53867 -26.6604 
-5.39797 -26.8099 
-5.25561 -26.9608 
-5.11155 -27.1132 
-4.96576 -27.267 
-4.81824 -27.4224 
-4.66894 -27.5793 
-4.51783 -27.7378 
-4.3649 -27.8978 
-4.21011 -28.0595 
-4.05343 -28.2228 
-3.89484 -28.3878 
-3.73429 -28.5544 
-3.57177 -28.7228 
-3.40723 -28.8929 
-3.24065 -29.0649 
-3.07199 -29.2386 
-2.90122 -29.4141 
-2.7283 -29.5916 
-2.5532 -29.7709 
-2.37588 -29.9522 
-2.1963 -30.1355 
-2.01443 -30.3207 
-1.83022 -30.508 
-1.64364 -30.6974 
-1.45464 -30.8889 
-1.26318 -31.0825 
-1.06923 -31.2784 
-0.872726 -31.4764 
-0.673635 -31.6768 
-0.47191 -31.8794 
-0.267501 -32.0845 
-0.0603612 -32.2919 
0.149559 -32.5017 
0.362311 -32.7141 
0.577947 -32.929 
0.79652 -33.1465 
1.01808 -33.3666 
1.2427 -33.5894 
1.47041 -33.815 
1.7013 -34.0434 
1.9354 -34.2746 
2.1728 -34.5087 
2.41354 -34.7458 
2.6577 -34.9859 
2.90534 -35.2291 
3.15654 -35.4755 
3.41136 -35.7251 
3.66987 -35.9779 
3.93216 -36.2342 
4.19829 -36.4938 
4.46835 -36.757 
4.74241 -37.0237 
5.02057 -37.294 
5.3029 -37.5681 
5.5895 -37.846 
5.88045 -38.1278 
6.17585 -38.4136 
6.4758 -38.7035 
6.78039 -38.9975 
7.08973 -39.2957 
7.40392 -39.5983 
7.72306 -39.9054 
8.04728 -40.217 
8.37669 -40.5333 
8.71139 -40.8544 
9.05152 -41.1803 
9.39721 -41.5113 
9.74857 -41.8474 
10.1058 -42.1887 
10.4689 -42.5354 
10.8381 -42.8876 
11.2136 -43.2455 
11.5955 -43.6091 
11.9839 -43.9787 
12.379 -44.3544 
12.7811 -44.7364 
13.1902 -45.1247 
13.6065 -45.5197 
14.0302 -45.9213 
14.4616 -46.33 
14.9008 -46.7457 
15.348 -47.1688 
15.8035 -47.5993 
16.2674 -48.0377 
16.74 -48.4839 
17.2215 -48.9383 
17.7123 -49.4012 
18.2124 -49.8726 
18.7223 -50.353 
19.2421 -50.8425 
19.7722 -51.3415 
20.3129 -51.8502 
20.8644 -52.3688 
21.4272 -52.8978 
22.0015 -53.4375 
22.5877 -53.9881 
23.1861 -54.55 
23.7972 -55.1235 
24.4213 -55.7092 
25.0588 -56.3073 
25.7103 -56.9182 
26.3761 -57.5424 
27.0566 -58.1804 
27.7525 -58.8325 
28.4642 -59.4993 
29.1922 -60.1814 
29.9372 -60.8792 
30.6996 -61.5932 
31.4802 -62.3242 
32.2795 -63.0727 
33.0982 -63.8393 
33.9372 -64.6248 
34.797 -65.4299 
35.6785 -66.2552 
36.5826 -67.1017 
37.51 -67.9701 
38.4617 -68.8613 
39.4387 -69.7763 
40.442 -70.7159 
41.4727 -71.6814 
42.5318 -72.6736 
43.6207 -73.6939 
44.7404 -74.7433 
45.8925 -75.8233 
47.0783 -76.9351 
48.2993 -78.0803 
49.5571 -79.2603 
50.8534 -80.4768 
52.1901 -81.7315 
53.5689 -83.0263 
54.992 -84.3632 
56.4616 -85.7442 
57.9799 -87.1717 
59.5494 -88.648 
61.1728 -90.1756 
62.853 -91.7575 
64.5929 -93.3964 
66.3959 -95.0956 
68.2655 -96.8586 
70.2053 -98.6889 
72.2197 -100.591 
74.3128 -102.568 
76.4895 -104.626 
78.755 -106.768 
81.1148 -109.002 
83.5749 -111.333 
86.1421 -113.766 
88.8235 -116.31 
91.6269 -118.972 
94.5611 -121.76 
97.6354 -124.683 
100.86 -127.753 
104.247 -130.98 
107.808 -134.376 
111.558 -137.955 
115.513 -141.733 
119.688 -145.726 
124.105 -149.955 
128.784 -154.439 
133.75 -159.203 
139.03 -164.275 
144.656 -169.685 
150.663 -175.469 
157.092 -181.665 
163.988 -188.321 
171.406 -195.49 
179.407 -203.233 
188.064 -211.623 
197.462 -220.743 
207.701 -230.695 
218.9 -241.596 
231.203 -253.592 
244.781 -266.853 
259.846 -281.594 
276.658 -298.076 
295.542 -316.626 
316.909 -337.662 
341.286 -361.719 
369.362 -389.498 
402.05 -421.936 
440.594 -460.313 
486.726 -506.425 
542.937 -562.874 
612.933 -633.574 
702.485 -724.705 
821.077 -846.619 
985.434 -1018.08 
1227.95 -1277 
1620.11 -1713.13 
2354.05 -2602.27 
4150.38 -5382.71 
12533.6 -62675.3 
1.03992e+06 -2.53509e+17 
1.28689e+31 -3.93879e+218 
inf nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
nan nan 
